topic,title,pdf_url
通讯行业,通信行业周观点：5G全球商用进程超预期‚通信龙头再聚焦,http://pdf.dfcfw.com/pdf/H3_AP201906031333518501_1.pdf
保险,保险行业2019年4月保费数据跟踪：万能险保持高速增长,http://pdf.dfcfw.com/pdf/H3_AP201906031333518503_1.pdf
输配电气,电力设备与新能源行业周观点：风光建设方案落地促抢装‚新能源车价面临压力,http://pdf.dfcfw.com/pdf/H3_AP201906031333518502_1.pdf
文化传媒,【联讯传媒周报】行业回归理性‚平台价值凸显,http://pdf.dfcfw.com/pdf/H3_AP201906031333523890_1.pdf
煤炭采选,煤炭行业周报：能源革命文件获批‚煤炭行业地位需重估,http://pdf.dfcfw.com/pdf/H3_AP201906031333520638_1.pdf
环保工程,环保及公用事业行业周报：风电光伏政策落地‚环境状况公告发布‚水土综合治理空间仍大,http://pdf.dfcfw.com/pdf/H3_AP201906031333524839_1.pdf
化工行业,基础化工行业周报：油价连续大跌‚VE、萤石稳中上涨‚尿素、PO出现反弹,http://pdf.dfcfw.com/pdf/H3_AP201906031333528022_1.pdf
输配电气,新能源行业周报：政策落地‚风电、光伏步入竞价时代,http://pdf.dfcfw.com/pdf/H3_AP201906031333528173_1.pdf
航天航空,"军工行业周报：中美国防部长""香格里拉""交锋双方均态度强硬",http://pdf.dfcfw.com/pdf/H3_AP201906031333530006_1.pdf
材料行业,非金属建材周报（19年第22周）：限产仍在持续‚雄安新区规划公示,http://pdf.dfcfw.com/pdf/H3_AP201906031333530008_1.pdf
航天航空,国防军工行业周报：确定性与成长性并存‚行业景气度上行,http://pdf.dfcfw.com/pdf/H3_AP201906031333530996_1.pdf
纺织服装,纺织服装行业定期策略：存量思维下寻求相对的确定性,http://pdf.dfcfw.com/pdf/H3_AP201906031333530009_1.pdf
航天航空,国防军工行业简评：宽带互联网星座建设提速‚关注卫星制造和地面设备产业链,http://pdf.dfcfw.com/pdf/H3_AP201906021333344592_1.pdf
旅游酒店,火锅深度系列二：舌尖上的万亿市场,http://pdf.dfcfw.com/pdf/H3_AP201906021333344593_1.pdf
保险,保险行业减税增利！谁最受益？,http://pdf.dfcfw.com/pdf/H3_AP201906021333344594_1.pdf
旅游酒店,休闲服务行业动态：OTA一季报综述：新兴市场高增长‚欧美地区成长放缓,http://pdf.dfcfw.com/pdf/H3_AP201906021333344595_1.pdf
旅游酒店,休闲服务行业深度研究：OTA系列之一：产业空间广阔‚模式百花齐放,http://pdf.dfcfw.com/pdf/H3_AP201906021333344596_1.pdf
电子元件,电子行业周报：可穿戴设备出货量保持较高增速‚关注自主可控投资主线,http://pdf.dfcfw.com/pdf/H3_AP201906021333350367_1.pdf
输配电气,电力设备与新能源行业周报：2019年政策落定‚光伏旺季开启风电继续抢装,http://pdf.dfcfw.com/pdf/H3_AP201906021333345700_1.pdf
家电行业,家电行业周报：4月空冰洗零售数据一般‚行业处于调整中,http://pdf.dfcfw.com/pdf/H3_AP201906021333356946_1.pdf
输配电气,光伏行业周报：上交所受理天合光能科创板IPO申请,http://pdf.dfcfw.com/pdf/H3_AP201906021333356947_1.pdf
商业百货,商业零售行业周报：瑞幸咖啡上市‚募资6.95亿美元,http://pdf.dfcfw.com/pdf/H3_AP201906021333356948_1.pdf
机械行业,机械军工行业周报：军工白马业绩向好而估值回落‚关注相关投资机会,http://pdf.dfcfw.com/pdf/H3_AP201906021333358287_1.pdf
医药制造,中药注射液成为辅助用药重点监管对象：进入监管目录‚中药注射液继续承压,http://pdf.dfcfw.com/pdf/H3_AP201906021333358288_1.pdf
家电行业,家电行业一季度总结：行业景气度有望回升‚下半年业绩释放可期,http://pdf.dfcfw.com/pdf/H3_AP201906021333358290_1.pdf
通讯行业,通信行业2018年报及2019年一季报总结：运营商资本开支下滑拖累行业表现‚2019年有望企稳回升,http://pdf.dfcfw.com/pdf/H3_AP201906021333358291_1.pdf
汽车行业,汽车行业周报：4月锂电装机同比增长43.5%‚比亚迪pack份额居首,http://pdf.dfcfw.com/pdf/H3_AP201906021333357044_1.pdf
券商信托,【联讯非银周观点】券商周线两连阳‚科创板箭在弦上,http://pdf.dfcfw.com/pdf/H3_AP201906021333358602_1.pdf
汽车行业,汽车行业周报：广东率先放开限购‚产业政策预陆续出台,http://pdf.dfcfw.com/pdf/H3_AP201906021333368665_1.pdf
家电行业,家电行业周报：4月冰洗内销小幅下滑‚龙头优势凸显,http://pdf.dfcfw.com/pdf/H3_AP201906021333362384_1.pdf
输配电气,新能源行业点评：风光竞价政策公布‚光伏旺季将开启‚风电持续抢装,http://pdf.dfcfw.com/pdf/H3_AP201905311333081274_1.pdf
输配电气,电力设备与新能源行业研究：光伏国内市场即刻启动‚风电加强存量项目利益保障,http://pdf.dfcfw.com/pdf/H3_AP201905311333083482_1.pdf
文化传媒,互联网与传媒：从广告业务角度看互联网行业一季报-广告需求低迷加速行业变局,http://pdf.dfcfw.com/pdf/H3_AP201905311333083483_1.pdf
机械行业,机械行业研究：油服：中美贸易摩擦背景下‚国家能源安全重视度提升,http://pdf.dfcfw.com/pdf/H3_AP201905311333083490_1.pdf
电子元件,电子行业点评：子行业成长性看好军工电子,http://pdf.dfcfw.com/pdf/H3_AP201905311333083489_1.pdf
输配电气,新能源点评18：《关于2019年风电、光伏发电项目建设有关事项的通知》：风光政策落地‚行业景气向上,http://pdf.dfcfw.com/pdf/H3_AP201905311333083491_1.pdf
钢铁行业,中泰钢铁每日速递,http://pdf.dfcfw.com/pdf/H3_AP201905311333087459_1.pdf
保险,保险公司佣金手续费税前扣除政策点评：保险业高税负缓解‚盈利能力明显提升,http://pdf.dfcfw.com/pdf/H3_AP201905311333087460_1.pdf
输配电气,光伏行业动态点评：光伏政策搭建完毕‚国内需求正式启动,http://pdf.dfcfw.com/pdf/H3_AP201905311333089826_1.pdf
汽车行业,汽车行业月报（2019年5月）：4月销量跌幅扩大‚补贴退坡拖累行业利润,http://pdf.dfcfw.com/pdf/H3_AP201905311333097052_1.pdf
电力行业,电力设备与新能源行业深度报告：管中窥豹：从日韩锂电隔膜企业发展看我国锂电隔膜行业的现在和未来,http://pdf.dfcfw.com/pdf/H3_AP201905311333097041_1.pdf
输配电气,电力设备行业点评：新能源项目建设政策落地‚行业维持高景气度,http://pdf.dfcfw.com/pdf/H3_AP201905311333097039_1.pdf
商业百货,零售行业2019年下半年投资策略：多因素推动消费回暖‚关注渠道变革下的投资机会,http://pdf.dfcfw.com/pdf/H3_AP201905311333097040_1.pdf
机械行业,机械设备：关注高景气行业‚聚焦核心资产,http://pdf.dfcfw.com/pdf/H3_AP201905311333100352_1.pdf
银行,"银行家高端对话系列-会议纪要：从""包商""看金融监管政策",http://pdf.dfcfw.com/pdf/H3_AP201905301332922364_1.pdf
多元金融,非银行金融行业：险企手续费及佣金税前扣除限额提至18%‚减税红利释放增厚利润,http://pdf.dfcfw.com/pdf/H3_AP201905311333106451_1.pdf
电子元件,电子芯片全面观之：探究全球半导体行业巨擘,http://pdf.dfcfw.com/pdf/H3_AP201905311333120419_1.pdf
水泥建材,华泰建材细分行业解读之三：光伏玻璃-光伏玻璃景气度回升‚平价上网重塑行业生态,http://pdf.dfcfw.com/pdf/H3_AP201905311333122983_1.pdf
银行,银行行业专题报告：精准定位促进互联网银行快速发展,http://pdf.dfcfw.com/pdf/H3_AP201905311333128096_1.pdf
文化传媒,游戏行业：剑侠情缘专题分析报告：仗剑为侠情难已‚江湖夜雨十年灯《剑侠情缘》的前世今生,http://pdf.dfcfw.com/pdf/H3_AP201905311333132976_1.pdf
输配电气,电气设备行业：《关于2019年风电、光伏发电项目建设有关事项的通知》的点评-风电、光伏管理办法正式出台‚行业发展稳中求进,http://pdf.dfcfw.com/pdf/H3_AP201905311333132801_1.pdf
输配电气,电源设备行业点评：政策符合预期‚光伏制造业景气度有望提升,http://pdf.dfcfw.com/pdf/H3_AP201905311333137484_1.pdf
电力行业,新能源设备行业快报：2019年风电、光伏发电项目建设有关事项的通知落地‚稳定市场预期倒逼技术进步,http://pdf.dfcfw.com/pdf/H3_AP201905311333137486_1.pdf
综合行业,综合行业深度研究：工业互联网联合报告：打造精准数据体系‚赋能中国制造！,http://pdf.dfcfw.com/pdf/H3_AP201905311333137485_1.pdf
钢铁行业,公历第22周钢铁库存数据点评：需求回落‚库存首次高于去年同期,http://pdf.dfcfw.com/pdf/H3_AP201905311333138772_1.pdf
环保工程,环保公用事业行业周报：《2018中国生态环境状况公报》公布,http://pdf.dfcfw.com/pdf/H3_AP201905311333138775_1.pdf
医药制造,医药行业《关于治理高值医用耗材的改革方案》点评：高值耗材降价更趋合理化‚关注创新型高成长企业,http://pdf.dfcfw.com/pdf/H3_AP201905311333138778_1.pdf
银行,银行行业研究简报：6月策略：大行性价比明显提升,http://pdf.dfcfw.com/pdf/H3_AP201905311333138776_1.pdf
机械行业,机械设备行业专题研究：房地产建安投资触底反弹‚关注电梯行业投资机会,http://pdf.dfcfw.com/pdf/H3_AP201905311333138777_1.pdf
电力行业,电力设备行业周报：两部委修订出台《输配电定价成本监审办法》,http://pdf.dfcfw.com/pdf/H3_AP201905311333138773_1.pdf
机械行业,机械行业研究：光伏政策正式下发‚光伏平价临近‚关注核心设备投资机会,http://pdf.dfcfw.com/pdf/H3_AP201905311333141865_1.pdf
电子信息,区块链技术引卷之八：隐私计算：动态的加密技术,http://pdf.dfcfw.com/pdf/H3_AP201905311333143548_1.pdf
文化传媒,传媒行业投资建议,http://pdf.dfcfw.com/pdf/H3_AP201905311333179985_1.pdf
化工行业,化工行业周观点：丙烯、DMC价格触底反弹‚萤石、VE报价继续走高,http://pdf.dfcfw.com/pdf/H3_AP201905311333179986_1.pdf
电子元件,电子行业动态跟踪报告：内存库存高企需求疲软‚价格下行趋势不变,http://pdf.dfcfw.com/pdf/H3_AP201905311333179990_1.pdf
医药制造,生物医药行业动态跟踪报告：疫苗批签发跟踪‚单月批签发量回归正常区间,http://pdf.dfcfw.com/pdf/H3_AP201905311333179992_1.pdf
文化传媒,文化传媒行业周报：风险因素有待释放‚精选低估值细分龙头,http://pdf.dfcfw.com/pdf/H3_AP201905311333180013_1.pdf
输配电气,风电行业动态点评：风电新政整体温和‚存量建设有望加速,http://pdf.dfcfw.com/pdf/H3_AP201905311333179998_1.pdf
旅游酒店,餐饮旅游行业：出境游月报：港澳游依旧领跑‚四月订座量高景气,http://pdf.dfcfw.com/pdf/H3_AP201905311333180001_1.pdf
输配电气,电气设备行业专题报告：软包动力电池竞争格局之一：软包动力电池开局,http://pdf.dfcfw.com/pdf/H3_AP201905311333180011_1.pdf
环保工程,环保行业五月份行业动态报告：非电行业超低排放改造开始‚即将带来新的市场增量,http://pdf.dfcfw.com/pdf/H3_AP201905311333186116_1.pdf
通讯行业,2019年中期通信行业投资策略：风险偏好上升 聚焦科技创新,http://pdf.dfcfw.com/pdf/H3_AP201905311333186119_1.pdf
输配电气,电气设备行业简评：政策落地符合预期‚看好需求随后启动,http://pdf.dfcfw.com/pdf/H3_AP201905311333186122_1.pdf
综合行业,综合行业深度研究：工业互联网联合报告：打造精准数据体系‚赋能中国制造！,http://pdf.dfcfw.com/pdf/H3_AP201905311333137485_1.pdf
保险,《关于保险企业手续费及佣金支出税前扣除政策》点评：预计行业减税达433亿元‚鼓励寿险公司加速回归保障,http://pdf.dfcfw.com/pdf/H3_AP201905301332869610_1.pdf
机械行业,机械行业点评报告：复杂内外环境下‚保障国家能源安全势在必行,http://pdf.dfcfw.com/pdf/H3_AP201905301332872757_1.pdf
钢铁行业,钢铁行业区域专题报告——山西篇：机遇与风险并存‚看好区域龙头成长空间,http://pdf.dfcfw.com/pdf/H3_AP201905301332872756_1.pdf
公用事业,公用事业行业点评报告：山西开展能源革命综合改革试点‚重点关注煤层气及能源转型类公司,http://pdf.dfcfw.com/pdf/H3_AP201905301332874668_1.pdf
有色金属,有色金属：多周期视角下的有色大宗商品展望,http://pdf.dfcfw.com/pdf/H3_AP201905301332875073_1.pdf
券商信托,非银金融行业动态：非银板块进入低估值区间‚建议关注龙头企业,http://pdf.dfcfw.com/pdf/H3_AP201905301332875082_1.pdf
券商信托,证券行业并购重组深度报告：勇立潮头‚方显担当,http://pdf.dfcfw.com/pdf/H3_AP201905301332875078_1.pdf
保险,保险行业专题研究报告：手续费及佣金支出抵扣将大幅增加保险公司盈利和价值创造能力,http://pdf.dfcfw.com/pdf/H3_AP201905301332875076_1.pdf
文化传媒,教育行业中期投资策略：逻辑转换‚龙头崛起,http://pdf.dfcfw.com/pdf/H3_AP201905301332875079_1.pdf
保险,险企手续费及佣金支出税前扣除新规点评：降税释放利润‚推动转型保障,http://pdf.dfcfw.com/pdf/H3_AP201905301332879021_1.pdf
券商信托,非银行金融行业动态点评：险企手续费及佣金支出税前扣除新规点评-税负压力渐缓释‚轻装上阵促前行,http://pdf.dfcfw.com/pdf/H3_AP201905301332879019_1.pdf
券商信托,非银行金融：手续费税前列支比例提升点评：寿险、财险龙头利润增厚效应显著,http://pdf.dfcfw.com/pdf/H3_AP201905301332879022_1.pdf
银行,银行业：存款保险基金公司设立点评-存款保险独立管理机构成立‚着力救助问题金融机构,http://pdf.dfcfw.com/pdf/H3_AP201905301332879017_1.pdf
钢铁行业,钢铁行业估值系列专题：自上而下看钢铁行业估值,http://pdf.dfcfw.com/pdf/H3_AP201905301332883622_1.pdf
钢铁行业,钢铁行业：五月行业动态报告：贸易战对钢铁行业影响较小‚需求回暖突显投资机会,http://pdf.dfcfw.com/pdf/H3_AP201905301332883621_1.pdf
保险,保险行业重大事项点评：手续费及佣金支出抵扣比例提升‚大幅增厚保险公司税后利润,http://pdf.dfcfw.com/pdf/H3_AP201905301332883623_1.pdf
环保工程,环保行业2019年下半年投资策略：轮回后的变革,http://pdf.dfcfw.com/pdf/H3_AP201905301332883624_1.pdf
文化传媒,教育行业重大事项点评20：腾讯正式发布教育战略‚四大智能驱动智慧教育,http://pdf.dfcfw.com/pdf/H3_AP201905301332889965_1.pdf
有色金属,有色金属周报：稀土磁材表现亮眼 关注低估值加工股投资机会,http://pdf.dfcfw.com/pdf/H3_AP201905301332889964_1.pdf
保险,保险：保险行业迎来大幅降税‚同时利好寿险和产险！,http://pdf.dfcfw.com/pdf/H3_AP201905301332897022_1.pdf
水泥建材,建筑材料行业定期策略：关注周期供需演变‚坚守优质成长龙头,http://pdf.dfcfw.com/pdf/H3_AP201905301332897023_1.pdf
石油行业,石油开采行业周报：预计美国原油库存超预期下降‚短期油价大概率震荡！,http://pdf.dfcfw.com/pdf/H3_AP201905301332909717_1.pdf
汽车行业,汽车行业周报19年22期：购置税政策微调‚特斯拉售价再降价,http://pdf.dfcfw.com/pdf/H3_AP201905301332910544_1.pdf
化工行业,石油石化2018年报及2019一季报点评：扩张负债创新高‚油气保供促增长,http://pdf.dfcfw.com/pdf/H3_AP201905301332910542_1.pdf
通讯行业,2018年通信行业春季投资策略：关注5G投资主线‚把握光通信子行业机会,http://pdf.dfcfw.com/pdf/H3_AP201905301332910755_1.pdf
航天航空,"军工5月行业动态报告：""自主可控""抗风险‚估值低位待布局",http://pdf.dfcfw.com/pdf/H3_AP201905301332923287_1.pdf
机械行业,油服行业事件点评：能源安全战略推进‚关注油服及油气储运设备,http://pdf.dfcfw.com/pdf/H3_AP201905301332923289_1.pdf
房地产,"房地产行业：5月行业动态报告：城市分化加剧‚政策""有保有压""",http://pdf.dfcfw.com/pdf/H3_AP201905301332923285_1.pdf
银行,银行5月行业动态报告：4月社融增速低于预期‚银行业基本面平稳,http://pdf.dfcfw.com/pdf/H3_AP201905301332923283_1.pdf
造纸印刷,轻工造纸5月行业月度报告：造纸行业景气度缓慢抬升‚去产能进入下半场,http://pdf.dfcfw.com/pdf/H3_AP201905301332923284_1.pdf
钢铁行业,中泰钢铁每日速递,http://pdf.dfcfw.com/pdf/H3_AP201905301332926930_1.pdf
专用设备,"油服行业点评报告：居安思危‚国内油气勘探开发将迎来""黄金十年""",http://pdf.dfcfw.com/pdf/H3_AP201905301332932937_1.pdf
